date,big_growth,big_neutral,big_value,small_growth,small_neutral,small_value
2014-07-31,0.0133691344415342,0.0220817626894506,0.0402276087080978,0.0441454152480553,-0.0254580395237993,0.0578814010897636
2014-08-31,0.032385182809686,0.0507815161043489,-0.0046851383031836,0.0536410483212318,0.012177859527975,0.0193479632201531
2014-09-30,-0.0546846603603929,-0.100128831331914,-0.134143362713141,-0.0634690740379966,-0.0898384969522076,-0.0898827783281661
2014-10-31,0.0274837759365189,0.030842803545322,0.0119677904295758,-0.0134349371071517,-0.0274348089612996,-0.0350588352519514
2014-11-30,-0.0158025764292663,-0.0088057155424477,-0.0071533564506773,-0.0112598928524587,0.030983785491065,0.0159154173321837
2014-12-31,-0.0463546129539589,-0.0487627846477077,-0.0161868015285933,-0.0089968051330281,-0.0101638739409151,0.0021208692820196
2015-01-31,0.0130143824674717,-0.0173872665933403,-0.0675589156221433,0.0261687078079857,0.034787666963822,0.039867515599929
2015-02-28,0.0559476542645836,0.019142729282722,0.0378196429565734,0.0200185679887066,0.0457664847517199,0.0230127034741093
2015-03-31,-0.0377046235197928,-0.0468433957954146,-0.0322072520434674,0.0121888180490868,-0.0234143382873847,-0.0106677880264839
2015-04-30,0.0218041693902932,0.0736890077610907,0.177220599761098,0.026235212752236,0.075628665077082,0.0799238299245552
2015-05-31,-0.0216755006431514,-0.0419947623570087,-0.067579182980412,-0.0395538514975239,-0.0250769122587888,-0.0996199062236215
2015-06-30,0.0137087895087263,-0.0173417230638642,-0.0390377941843582,-0.0300489688450233,-0.0443965122529779,-0.071982416522177
2015-07-31,-0.0690425336019232,-0.106674081963227,-0.134757340851517,-0.124287444553518,-0.094107400990004,-0.116309013320908
2015-08-31,-0.10065720309655,-0.110440766126853,-0.0963915807003152,-0.0706752341011414,-0.112637316197625,-0.141739447602286
2015-09-30,-0.0217924399554343,-0.0250203922386716,-0.0808630207834762,-0.0293555766886575,-0.0243628693986628,-0.0627487334936213
2015-10-31,0.0538404384211958,0.0716536965993414,0.114468856827044,0.0574375252851153,0.0931513346193402,0.102147373154168
2015-11-30,-0.0344293339724336,-0.0336062732581349,-0.0564643358519589,-0.0174234068881115,-0.0531069923786927,-0.0972707510539547
2015-12-31,-0.0126189982705402,-0.013456183229554,-0.0475107275891977,-0.0361933856492211,-0.0012315374586655,-0.0563047395281184
2016-01-31,-0.0428513841104308,-0.112159077661156,-0.110117759996975,0.002592140112701,-0.0611327029662282,-0.0099669061383664
2016-02-29,-0.042675972114075,-0.0285950281789581,-0.0091852655082092,0.0006662615195397,0.0121614336407069,0.0447587257543624
2016-03-31,0.114649361459538,0.165113024766443,0.193532274975206,0.113234135798539,0.0560404785400215,0.1557072569405
2016-04-30,-0.0085811555560735,-0.0019782479994047,0.0575058014029617,0.0246737641389528,0.0170108141803325,0.0890380543343126
2016-05-31,-0.0173250863348788,-0.057893624972848,-0.0711904078913442,-0.0168812668921861,-0.0407249054153426,-0.0907712844303013
2016-06-30,0.0347882721799002,0.0450586877186685,0.0629964456035599,0.0634989970341096,0.0101334178972601,0.0672290647650085
2016-07-31,0.0239971735083257,0.0469956935314075,0.0469073787132905,0.0631531792685034,0.0621182795982065,0.119752432657084
2016-08-31,0.0046331100492813,0.0436947068208157,0.045563290432425,0.036755776951396,0.0097439441132205,-0.0110139455356591
2016-09-30,0.0012126508293866,0.0155275265358215,0.0137242853275966,-0.0062286059525944,0.0175743555381055,0.0241093989807667
2016-10-31,-0.0037966365541835,0.0321929522577626,0.0146562287172466,0.0145756365491611,0.0014318049459162,-0.0014641987984841
2016-11-30,-0.0848390978824768,-0.0308062253899054,-0.0079125977691616,-0.101692896408586,-0.0371738246763968,-0.0292562055440923
2016-12-31,-0.0073021415334722,-0.0308746660452868,0.0115733347070592,-0.0034752764208292,-0.0077761218598369,-0.0093575613202813
2017-01-31,0.0248178640346244,0.0584200176217567,0.0401163630845436,0.0410019937050366,0.054907825918213,0.0897600150160996
2017-02-28,0.0392893664509995,0.0504961180442446,0.0033060494872293,0.0399597495202283,0.0569037726709252,0.0399910746110007
2017-03-31,0.0549126069542203,-0.0129188728316428,0.009865353233925,0.0236412109657645,0.050807630572354,0.0119481198666265
2017-04-30,0.0049356248200958,0.0086449547356373,-0.0101918816383462,0.039968419293331,0.0053755292492521,0.0090694307304322
2017-05-31,0.0174797732856383,0.010801837115962,-0.0054802928137002,0.036069034441058,0.029876062339644,0.0372324948032519
2017-06-30,0.0026333091214176,-0.0144966131529436,-0.0356568696422629,0.0319168334976556,0.0109251650236455,0.0172139298000464
2017-07-31,0.0554004635295281,0.0614049006214977,0.0543702464766781,0.0427298004908493,0.0217930479613483,0.0166574390769193
2017-08-31,0.0063609416881236,0.0192013989577529,0.0309243473389327,0.0192020791163996,0.0053939937955078,0.0617547811101842
2017-09-30,-0.0213288811261499,0.0121565590571804,-0.0292159128727754,-0.0412485884321417,-0.0483813070059937,-0.0662538068218384
2017-10-31,0.0173198924273954,0.0425667650113679,0.036335205988149,0.0097074757970723,0.0451826578732457,0.044300679403893
2017-11-30,0.0105457483482533,-0.0208608320169558,-4.6248228991033e-05,0.0722106443718812,0.0275539430278729,0.0019918640995838
2017-12-31,0.0511320467310196,0.0355445377016938,0.0234445498921349,0.100135230203892,0.0421733134136936,0.0709990195850291
2018-01-31,0.0614220607966259,0.0949900134400963,0.183351962421898,0.0850538563744448,0.0743222998210061,0.0690495575160602
2018-02-28,-0.0444040156722564,-0.0468307769485447,-0.0650880559488432,-0.024707966730051,-0.0621017337027422,-0.0639232726435586
2018-03-31,-0.012614084547325,-0.0157201908936925,-0.0276311781263818,-0.0101860353819615,0.0350641491137256,-0.0285291502344455
2018-04-30,0.0037865808917411,-0.0047087395187625,0.0208921264866397,-0.0503968009951085,-0.0157502059740009,-0.0070040327015595
2018-05-31,-0.0543584853754368,-0.0616977640752051,-0.0349367946313638,-0.0517111110195734,-0.0263689028867687,-0.100038870188508
2018-06-30,0.0013438560530747,-0.0650792634367113,-0.0742511819426624,-0.040484494123862,-0.0471348394494918,-0.0759812661852783
2018-07-31,0.0277764461782627,0.0633623482545077,0.0306275284043992,-0.130492904766757,0.0557546895514681,0.0268710014546692
2018-08-31,-0.0305866001142405,-0.0352431738324259,-0.017494173963013,-0.0384710077771794,-0.0194354051446364,-0.0528946322373402
2018-09-30,-0.0246682955348125,0.0094271062593735,0.0295048163825293,-0.0136788692356034,-0.010462062610411,-0.010295151559431
2018-10-31,-0.119090935526474,-0.04254524116623,-0.0112594368894724,-0.180240376385239,-0.0949507611799936,-0.0985237710402354
2018-11-30,0.0499488207455973,0.0368432102181614,0.0029340347852304,0.187664151099461,0.0652833575537159,0.0463195563436009
2018-12-31,-0.0156376319060667,-0.0434587048687341,-0.0413020176448734,-0.0358909023392473,-0.0163657327107041,-0.0006549073001206
2019-01-31,0.0472076828891396,0.118182330132214,0.0850581896524453,0.106483509672005,0.0802300085675737,0.0572742209661433
2019-02-28,-0.0166102489150654,-0.0116153336224699,-0.0032486082104893,0.0667713248807527,0.0386646622288511,0.0232093554803126
2019-03-31,0.0272435855912992,0.0090212946731005,-0.0119811654742195,0.11094004207863,0.0312442569420604,-0.0529783020657162
2019-04-30,0.042846788644454,0.0150357972977207,0.0026339933939898,-0.0072387266302432,0.0300020586935684,0.0244676557730561
2019-05-31,-0.0609012503505808,-0.066054009885935,-0.0502024522527856,-0.120555618987566,-0.0534680483305966,-0.0301312719900314
2019-06-30,0.0361553833364515,0.0549988724673122,0.0263377169496434,0.0663533713283505,0.0711351282906779,0.0408637709319201
2019-07-31,0.0233809242596823,-0.0044337099002206,-0.0258206911286465,-0.09329923507609,-0.0094924180105072,-0.0278912120436434
2019-08-31,-0.010171874596861,-0.0820849873617584,-0.0740227380209177,0.0212718155837706,-0.0433989419222697,-0.0844727171855381
2019-09-30,-0.0052174145690351,0.0098409487901988,0.0340912782334751,0.0555116149713365,0.0168475252355768,0.0316261770684215
2019-10-31,0.017350212374458,0.0387253057086023,0.0545549763542288,0.114503713815571,0.0456443522859779,0.0045441543367323
2019-11-30,-0.0233118858500664,-0.0124501107411053,-0.0251191004252574,-0.0486387552112114,-0.0219719007952897,0.023861866113654
2019-12-31,0.0604370226096208,0.0792350944216723,0.0688856982387153,0.0417743428074299,0.0523373787619997,0.0668223338699773
2020-01-31,-0.0189717571609827,-0.0758516022069348,-0.0764401400053855,-0.038192498935422,-0.0579411749401516,-0.0785529685056724
2020-02-29,-0.0729526859117351,-0.0742814233134767,-0.0586986936310611,-0.0499711789425267,-0.078258409373044,-0.0745575305398462
2020-03-31,-0.111584642163675,-0.217965795409689,-0.120798024576847,-0.0987171798618912,-0.167871976359338,-0.191880079815346
2020-04-30,0.0675906567340848,0.0556213028596722,0.0367215367815701,0.127720599480719,0.075325952834493,0.125574082375223
2020-05-31,0.0210862001255445,-0.0295586537985717,-0.0079965488978976,0.139457024322979,0.0379447985080244,0.0119660731196869
2020-06-30,0.0840187909921976,0.0350319683041429,-0.0051498812729107,0.0487732043631496,0.0842139319449899,0.0668073254272478
2020-07-31,0.117372108878333,0.0805182145410187,-0.0127459166846625,0.0060172779909805,0.0532456142030068,0.0312402928263208
2020-08-31,0.0140643458035296,0.0093902762126183,0.0058061131156023,0.0315110674320355,0.0057978570039917,0.0589841540544426
2020-09-30,-0.031497573040572,-0.0235430922021994,-0.0522479784584325,0.0223678452230055,-0.022375674365475,0.0076752252722948
2020-10-31,0.0354841030153746,-0.0103722411714665,0.0105477451712789,-0.004050793842274,-0.0221074885696208,-3.80011208644044e-06
2020-11-30,0.0805004470048881,0.147686849237147,0.122736421920723,0.14154133943704,0.166608905042636,0.136684735170979
2020-12-31,0.12481912443806,0.0403318033832587,-0.0113486573740113,0.126095622707396,0.0999399824178431,0.091195075524499
2021-01-31,0.0268849907488789,-0.0130692609228257,0.0351994037242878,0.050393158826324,-0.0241887767493288,-0.0133518496614384
2021-02-28,-0.0163349699485517,0.0191778689515057,0.0387713156123553,-0.0160738040602063,0.0340039723292026,0.0508191956619354
2021-03-31,-0.0521279695295986,-0.0038878871743616,0.0287400686402381,0.0285995110029191,0.0480383621789957,0.0510328371872803
2021-04-30,0.0154601543128855,-0.011018166263498,-0.0369424104527528,0.0230066734075155,0.0439077805352569,0.081760147754118
2021-05-31,0.0140444472766541,0.0457377258267247,0.0571901400066995,0.102727016602755,0.0617202602360003,0.0165030518010443
2021-06-30,-0.028844590828923,-0.0404667110495149,-0.0363582206642189,-0.0283837410190958,-0.0188266017725928,0.0016167344239084
2021-07-31,-0.111898505946845,-0.0586098598626177,-0.0794120395852752,-0.0408442347872594,-0.0314781189959875,-0.0412498002267712
2021-08-31,-0.0168788813347972,0.0152666820872198,0.0414414727234997,0.0769623813237013,0.0325200028178623,0.0643899758831066
2021-09-30,0.0126113307739623,-0.0455535572347713,0.0399272379182029,-0.0879449439849444,-0.0431870377021351,0.003917939529544
2021-10-31,0.0213050859037467,0.0202328148253901,0.0049659121440866,-0.0040641223769157,0.0070971789235863,-0.0065717525227254
2021-11-30,-0.0316960122041358,-0.0266432826147313,-0.0538423065190425,-0.0657480429568179,-0.0376825431267002,-0.0714375004442727
2021-12-31,-0.00532408755048,0.022664490099988,0.0316135224608106,0.0355050363657104,0.0227799421023545,0.0651981715168495
2022-01-31,-0.0940642523542235,0.0149944788101572,0.0358543578520995,-0.0140571727572629,0.0030698185793637,-0.0039777078938488
2022-02-28,-0.0207663022321096,-0.0045051150842526,-0.0973209463489801,0.0127026862547628,0.0434609453076627,0.0312898106055968
2022-03-31,-0.0517130961940096,-0.0191050254260687,0.0731900243797256,0.0359975514267176,0.009325409123493,0.0074261807252748
2022-04-30,-0.04993624741078,-0.0729343900177522,-0.0279440398468926,-0.0558207979339901,-0.0367910573691094,-0.0249430287433631
2022-05-31,0.0128608822036148,0.0148641088018318,0.0156557126596247,0.0409760793302845,0.0047512078625614,-0.0002565006866634
2022-06-30,0.0576812805946301,-0.094478533585728,-0.0029843332034746,-0.103060571382763,-0.0677558534678815,-0.0672916762697439
2022-07-31,-0.0412537968694786,-0.0322899246739381,-0.0788355878969181,0.007339128121326,-0.015047714858194,-0.0162594687550421
2022-08-31,-0.0231747090823162,-0.0064384007488867,0.0055174853607239,-0.0149050317492121,-0.0140374506894223,0.0051145548739666
2022-09-30,-0.0997141659111973,-0.109647131307865,-0.0853620840625879,-0.178042227578689,-0.0975316497422819,-0.107005115669926
2022-10-31,-0.105856887858379,-0.0686140701338797,-0.0768943257518569,0.0132312626066978,0.0290227804556212,0.0340957339604054
2022-11-30,0.125101032213976,0.151598846015911,0.135253816184801,0.143744806367621,0.124113888007883,0.159643738097072
2022-12-31,0.0084853502716084,-0.0005421703518732,-0.0118814609238958,-0.0122495988815569,0.0258994226278839,0.0029993096978238
